id,special_id,code,special_name,special_type,type_name,level2_code,level2_name,level3_code,level3_name,degree,limit_year,year,ruanke_rank,salaryavg,fivesalaryavg
9158,1235,120211T,劳动关系,本科(普通),,12,管理学,1202,工商管理类,管理学学士,四年,,,113275,17200
9289,1236,120212T,体育经济与管理,本科(普通),,12,管理学,1202,工商管理类,管理学学士,四年,,,82309,19600
9378,1237,120213T,财务会计教育,本科(普通),,12,管理学,1202,工商管理类,管理学学士,四年,,,124687,13800
9418,1238,120214T,市场营销教育,本科(普通),,12,管理学,1202,工商管理类,管理学学士,四年,,,173046,12100
10395,8431,120215T,零售业管理,本科(普通),,12,管理学,1202,工商管理类,管理学学士,四年,,,119045,0
10417,8823,120216T,创业管理,本科(普通),,12,管理学,1202,工商管理类,管理学学士,四年,,,137428,0
10558,9345,120217TK,海关稽查,本科(普通),,12,管理学,1202,工商管理类,管理学学士,四年,,,133304,0
10956,9893,120218T,内部审计,本科(普通),,12,管理学,1202,工商管理类,管理学学士,四年,,,133937,0
9723,307,120301,农林经济管理,本科(普通),,12,管理学,114,农业经济管理类,管理学学士,四年,,,0,13500
9859,308,120302,农村区域发展,本科(普通),,12,管理学,114,农业经济管理类,"农学学士,管理学学士",四年,,,0,15200
10813,9788,120303TK,乡村治理,本科(普通),,12,管理学,114,农业经济管理类,管理学学士,四年,,,0,0
9582,309,120401,公共事业管理,本科(普通),,12,管理学,1204,公共管理类,管理学学士,四年,,,111765,15500
9841,310,120402,行政管理,本科(普通),,12,管理学,1204,公共管理类,管理学学士,四年,,,114245,16100
9664,311,120403,劳动与社会保障,本科(普通),,12,管理学,1204,公共管理类,管理学学士,四年,,,112076,17200
9964,312,120404,土地资源管理,本科(普通),,12,管理学,1204,公共管理类,"工学学士,管理学学士",四年,,,106634,17100
9985,313,120405,城市管理,本科(普通),,12,管理学,1204,公共管理类,管理学学士,四年,,,108354,16500
9395,1239,120406TK,海关管理,本科(普通),,12,管理学,1204,公共管理类,管理学学士,四年,,,108445,30800
9250,1240,120407T,交通管理,本科(普通),,12,管理学,1204,公共管理类,"工学学士,管理学学士",四年,,,108814,0
9400,1241,120408T,海事管理,本科(普通),,12,管理学,1204,公共管理类,管理学学士,四年,,,105050,16300
9454,1242,120409T,公共关系学,本科(普通),,12,管理学,1204,公共管理类,管理学学士,四年,,,117414,19700
9155,1254,120410T,健康服务与管理,本科(普通),,12,管理学,1204,公共管理类,管理学学士,四年,,,105557,0
10351,8432,120411TK,海警后勤管理,本科(普通),,12,管理学,1204,公共管理类,管理学学士,四年,,,132708,0
10384,8433,120412T,医疗产品管理,本科(普通),,12,管理学,1204,公共管理类,管理学学士,四年,,,46032,0
10372,8698,120413T,医疗保险,本科(普通),,12,管理学,1204,公共管理类,管理学学士,四年,,,44345,0
10257,8759,120414T,养老服务管理,本科(普通),,12,管理学,1204,公共管理类,管理学学士,四年,,,59533,0
10108,8824,120415TK,海关检验检疫安全,本科(普通),,12,管理学,1204,公共管理类,管理学学士,四年,,,126129,0
10394,8825,120416TK,海外安全管理,本科(普通),,12,管理学,1204,公共管理类,管理学学士,四年,,,145074,0
10441,8826,120417T,自然资源登记与管理,本科(普通),,12,管理学,1204,公共管理类,管理学学士,四年,,,106416,0
10764,9346,120418T,慈善管理,本科(普通),,12,管理学,1204,公共管理类,管理学学士,四年,,,0,0
10954,9789,120419TK,航空安防管理,本科(普通),,12,管理学,1204,公共管理类,管理学学士,四年,,,138882,0
10725,9790,120420TK,无障碍管理,本科(普通),,12,管理学,1204,公共管理类,管理学学士,四年,,,122487,0
9098,10132,120421TK,人才发展与管理,本科(普通),,12,管理学,1204,公共管理类,管理学学士,四年,,,0,0
9706,314,120501,图书馆学,本科(普通),,12,管理学,1205,图书情报与档案管理类,管理学学士,四年,,,129923,18700
10022,315,120502,档案学,本科(普通),,12,管理学,1205,图书情报与档案管理类,管理学学士,四年,,,129084,16000
9878,316,120503,信息资源管理,本科(普通),,12,管理学,1205,图书情报与档案管理类,管理学学士,四年,,,128510,18100
10049,317,120601,物流管理,本科(普通),,12,管理学,117,物流管理与工程类,管理学学士,四年,,,115115,17900
9848,318,120602,物流工程,本科(普通),,12,管理学,117,物流管理与工程类,"工学学士,管理学学士",四年,,,94141,17300
9320,1243,120603T,采购管理,本科(普通),,12,管理学,117,物流管理与工程类,管理学学士,四年,,,88880,34200
10331,8434,120604T,供应链管理,本科(普通),,12,管理学,117,物流管理与工程类,管理学学士,四年,,,88347,0
9229,1244,120702T,标准化工程,本科(普通),,12,管理学,118,工业工程类,管理学学士,四年,,,94956,18000
9202,1245,120703T,质量管理工程,本科(普通),,12,管理学,118,工业工程类,管理学学士,四年,,,105465,18300
9904,320,120801,电子商务,本科(普通),,12,管理学,119,电子商务类,"经济学学士,工学学士,管理学学士",四年,,,120420,16700
9508,1246,120802T,电子商务及法律,本科(普通),,12,管理学,119,电子商务类,管理学学士,四年,,,115031,16400
10316,8701,120803T,跨境电子商务,本科(普通),,12,管理学,119,电子商务类,管理学学士,四年,,,96815,0
9761,321,120901K,旅游管理,本科(普通),,12,管理学,1209,旅游管理类,管理学学士,四年,,,117890,15600
9962,322,120902,酒店管理,本科(普通),,12,管理学,1209,旅游管理类,管理学学士,四年,,,121802,16400
10007,323,120903,会展经济与管理,本科(普通),,12,管理学,1209,旅游管理类,管理学学士,四年,,,119538,15200
9354,1247,120904T,旅游管理与服务教育,本科(普通),,12,管理学,1209,旅游管理类,管理学学士,四年,,,50398,14300
9317,10133,120905TK,国际邮轮管理,本科(普通),,12,管理学,1209,旅游管理类,管理学学士,四年,,,0,0
9970,324,130101,艺术史论,本科(普通),,13,艺术学,121,艺术学理论类,艺术学学士,四年,,,90303,20600
10355,8435,130102T,艺术管理,本科(普通),,13,艺术学,121,艺术学理论类,艺术学学士,四年,,,103017,0
10543,8827,130103T,非物质文化遗产保护,本科(普通),,13,艺术学,121,艺术学理论类,艺术学学士,四年,,,118658,0
10006,325,130201,音乐表演,本科(普通),,13,艺术学,1302,音乐与舞蹈学类,艺术学学士,四年,,,73887,13800
9682,326,130202,音乐学,本科(普通),,13,艺术学,1302,音乐与舞蹈学类,艺术学学士,四年，五年,,,85504,14800
9816,327,130203,作曲与作曲技术理论,本科(普通),,13,艺术学,1302,音乐与舞蹈学类,艺术学学士,四年，五年,,,72179,20800
9818,328,130204,舞蹈表演,本科(普通),,13,艺术学,1302,音乐与舞蹈学类,艺术学学士,四年,,,71411,10300
9950,329,130205,舞蹈学,本科(普通),,13,艺术学,1302,音乐与舞蹈学类,艺术学学士,四年,,,81516,15400
9831,330,130206,舞蹈编导,本科(普通),,13,艺术学,1302,音乐与舞蹈学类,艺术学学士,四年,,,81328,11500
10205,8436,130207T,舞蹈教育,本科(普通),,13,艺术学,1302,音乐与舞蹈学类,艺术学学士,四年,,,89442,0
10551,8437,130208TK,航空服务艺术与管理,本科(普通),,13,艺术学,1302,音乐与舞蹈学类,艺术学学士,四年,,,58744,0
10197,8438,130209T,流行音乐,本科(普通),,13,艺术学,1302,音乐与舞蹈学类,艺术学学士,四年,,,115059,0
10382,8439,130210T,音乐治疗,本科(普通),,13,艺术学,1302,音乐与舞蹈学类,艺术学学士,四年,,,92299,0
10425,8440,130211T,流行舞蹈,本科(普通),,13,艺术学,1302,音乐与舞蹈学类,艺术学学士,四年,,,75084,0
9981,2124,130212T,音乐教育,本科(普通),,13,艺术学,1302,音乐与舞蹈学类,艺术学学士,四年,,,91167,0
10918,9894,130213TK,冰雪舞蹈表演,本科(普通),,13,艺术学,1302,音乐与舞蹈学类,艺术学学士,四年,,,108112,0
9441,10134,130214TK,舞蹈治疗,本科(普通),,13,艺术学,1302,音乐与舞蹈学类,艺术学学士,四年,,,0,0
9102,10135,130215T,音乐科技,本科(普通),,13,艺术学,1302,音乐与舞蹈学类,艺术学学士,四年,,,0,0
9917,331,130301,表演,本科(普通),,13,艺术学,123,戏剧与影视学类,艺术学学士,四年,,,90247,15900
9911,332,130302,戏剧学,本科(普通),,13,艺术学,123,戏剧与影视学类,艺术学学士,四年,,,89783,18700
9994,333,130303,电影学,本科(普通),,13,艺术学,123,戏剧与影视学类,艺术学学士,四年,,,91561,18400
9846,334,130304,戏剧影视文学,本科(普通),,13,艺术学,123,戏剧与影视学类,艺术学学士,四年,,,98885,20600
9645,335,130305,广播电视编导,本科(普通),,13,艺术学,123,戏剧与影视学类,艺术学学士,四年,,,123297,17800
9722,336,130306,戏剧影视导演,本科(普通),,13,艺术学,123,戏剧与影视学类,艺术学学士,四年,,,69008,23800
9971,337,130307,戏剧影视美术设计,本科(普通),,13,艺术学,123,戏剧与影视学类,艺术学学士,四年,,,83863,19700
9922,338,130308,录音艺术,本科(普通),,13,艺术学,123,戏剧与影视学类,艺术学学士,四年,,,89787,17600
9860,339,130309,播音与主持艺术,本科(普通),,13,艺术学,123,戏剧与影视学类,艺术学学士,四年,,,88717,15200
10016,340,130310,动画,本科(普通),,13,艺术学,123,戏剧与影视学类,艺术学学士,四年,,,128187,17300
9161,1248,130311T,影视摄影与制作,本科(普通),,13,艺术学,123,戏剧与影视学类,艺术学学士,四年,,,123432,18100
10272,8441,130312T,影视技术,本科(普通),,13,艺术学,123,戏剧与影视学类,艺术学学士,四年,,,136177,0
10283,8442,130313T,戏剧教育,本科(普通),,13,艺术学,123,戏剧与影视学类,艺术学学士,四年,,,96789,0
10678,9347,130314TK,曲艺,本科(普通),,13,艺术学,123,戏剧与影视学类,艺术学学士,四年,,,93550,0
10716,9348,130315TK,音乐剧,本科(普通),,13,艺术学,123,戏剧与影视学类,艺术学学士,四年,,,0,0
9336,10136,130316T,数字戏剧,本科(普通),,13,艺术学,123,戏剧与影视学类,艺术学学士,五年,,,0,0
9179,10137,130317T,数字演艺设计,本科(普通),,13,艺术学,123,戏剧与影视学类,艺术学学士,四年,,,0,0
9515,10138,130318T,智能影像艺术,本科(普通),,13,艺术学,123,戏剧与影视学类,艺术学学士,四年,,,0,0
9749,341,130401,美术学,本科(普通),,13,艺术学,1304,美术学类,艺术学学士,四年,,,127759,16300
9866,342,130402,绘画,本科(普通),,13,艺术学,1304,美术学类,艺术学学士,四年,,,127834,17300
10002,343,130403,雕塑,本科(普通),,13,艺术学,1304,美术学类,艺术学学士,五年，四年,,,127834,16000
9618,344,130404,摄影,本科(普通),,13,艺术学,1304,美术学类,艺术学学士,四年,,,124395,18000
9214,1249,130405T,书法学,本科(普通),,13,艺术学,1304,美术学类,艺术学学士,四年,,,131707,8800
9471,1250,130406T,中国画,本科(普通),,13,艺术学,1304,美术学类,艺术学学士,四年,,,131731,14400
9278,1294,130407TK,实验艺术,本科(普通),,13,艺术学,1304,美术学类,艺术学学士,四年,,,125018,0
9403,1295,130408TK,跨媒体艺术,本科(普通),,13,艺术学,1304,美术学类,艺术学学士,四年,,,125228,0
10209,8443,130409T,文物保护与修复,本科(普通),,13,艺术学,1304,美术学类,艺术学学士,四年,,,124902,0
10183,8444,130410T,漫画,本科(普通),,13,艺术学,1304,美术学类,艺术学学士,四年,,,0,0
10430,8828,130411T,纤维艺术,本科(普通),,13,艺术学,1304,美术学类,艺术学学士,四年,,,108615,0
10774,9349,130412TK,科技艺术,本科(普通),,13,艺术学,1304,美术学类,艺术学学士,四年,,,127820,0
9906,3038,130413TK,美术教育,本科(普通),,13,艺术学,1304,美术学类,艺术学学士,四年,,,91853,0
9489,10139,130414T,虚拟空间艺术,本科(普通),,13,艺术学,1304,美术学类,艺术学学士,四年,,,0,0
9897,345,130501,艺术设计学,本科(普通),,13,艺术学,125,设计学类,艺术学学士,四年,,,125297,19000
9639,346,130502,视觉传达设计,本科(普通),,13,艺术学,125,设计学类,艺术学学士,四年,,,124251,17300
9888,347,130503,环境设计,本科(普通),,13,艺术学,125,设计学类,艺术学学士,四年,,,113107,17000
9585,348,130504,产品设计,本科(普通),,13,艺术学,125,设计学类,艺术学学士,四年,,,123022,19200
9990,349,130505,服装与服饰设计,本科(普通),,13,艺术学,125,设计学类,艺术学学士,四年,,,117307,20400
9571,350,130506,公共艺术,本科(普通),,13,艺术学,125,设计学类,艺术学学士,四年,,,125956,18800
9718,351,130507,工艺美术,本科(普通),,13,艺术学,125,设计学类,艺术学学士,四年,,,123891,15300
9575,352,130508,数字媒体艺术,本科(普通),,13,艺术学,125,设计学类,艺术学学士,四年,,,123825,25200
9181,1251,130509T,艺术与科技,本科(普通),,13,艺术学,125,设计学类,艺术学学士,五年，四年,,,125299,17400
9380,1253,130510TK,陶瓷艺术设计,本科(普通),,13,艺术学,125,设计学类,艺术学学士,四年,,,118666,0
10156,8445,130511T,新媒体艺术,本科(普通),,13,艺术学,125,设计学类,艺术学学士,四年,,,125537,0
10378,8446,130512T,包装设计,本科(普通),,13,艺术学,125,设计学类,艺术学学士,四年,,,127192,0
10718,9350,130513TK,珠宝首饰设计与工艺,本科(普通),,13,艺术学,125,设计学类,艺术学学士,四年,,,0,0
9476,10140,130514T,人居设计,本科(普通),,13,艺术学,125,设计学类,艺术学学士,四年,,,0,0
9303,10141,130515TK,游戏艺术设计,本科(普通),,13,艺术学,125,设计学类,艺术学学士,四年,,,0,0
9629,354,410101,种子生产与经营,专科(高职),,15,农林牧渔大类,410101,农业类,,三年,,,92000,7200
10240,8905,410102,作物生产与经营管理,专科(高职),,15,农林牧渔大类,410102,农业类,,三年,,,126563,8000
9782,356,410103,现代农业技术,专科(高职),,15,农林牧渔大类,410103,农业类,,三年,,,117422,9400
9578,358,410104,生态农业技术,专科(高职),,15,农林牧渔大类,410104,农业类,,三年,,,133638,10800
9692,359,410105,园艺技术,专科(高职),,15,农林牧渔大类,410105,农业类,,三年,,,90750,13400
9671,360,410106,植物保护与检疫技术,专科(高职),,15,农林牧渔大类,410106,农业类,,三年,,,116295,9300
10469,8906,410107,茶叶生产与加工技术,专科(高职),,15,农林牧渔大类,410107,农业类,,三年,,,96056,10200
10134,8907,410108,中草药栽培与加工技术,专科(高职),,15,农林牧渔大类,410108,农业类,,三年,,,118320,15000
10281,8908,410109,烟草栽培与加工技术,专科(高职),,15,农林牧渔大类,410109,农业类,,三年,,,99816,13600
